Trace
Swept SA
A.14.05,N9020A
4752187833.51121,-61.029052734375
4753255069.37033,-77.9416198730469
4754322305.22946,-59.2472496032715
4755389541.08858,-74.2644195556641
4756456776.94771,-61.5017204284668
4757524012.80683,-76.3557281494141
4758591248.66596,-59.6589164733887
4759658484.52508,-76.2900009155273
4760725720.3842,-62.2676239013672
4761792956.24333,-79.0964126586914
4762860192.10245,-61.7624053955078
4763927427.96158,-81.2406387329102
4764994663.8207,-64.544563293457
4766061899.67983,-78.4034652709961
4767129135.53895,-60.2250213623047
4768196371.39808,-77.0097122192383
4769263607.2572,-59.7124557495117
4770330843.11633,-76.76171875
4771398078.97545,-62.4328727722168
4772465314.83458,-72.9301834106445
4773532550.6937,-60.4967346191406
4774599786.55283,-95.8415069580078
4775667022.41195,-60.2237586975098
4776734258.27108,-73.3536071777344
4777801494.1302,-60.1947784423828
4778868729.98933,-76.9361038208008
4779935965.84845,-62.2258262634277
4781003201.70758,-80.6758804321289
4782070437.5667,-62.3114967346191
4783137673.42583,-85.1057662963867
4784204909.28495,-65.3251571655273
4785272145.14408,-84.0699234008789
4786339381.0032,-61.2599067687988
4787406616.86233,-74.9872589111328
4788473852.72145,-60.3769302368164
4789541088.58058,-73.0959548950195
4790608324.4397,-61.9177780151367
4791675560.29883,-86.5942153930664
4792742796.15795,-60.7908020019531
4793810032.01708,-83.2837448120117
4794877267.8762,-63.6883392333984
4795944503.73533,-87.1293487548828
4797011739.59445,-54.2889213562012
4798078975.45358,-55.2210311889648
4799146211.3127,-45.5237503051758
4800213447.17183,-45.674747467041
4801280683.03095,-43.9565620422363
4802347918.89007,-57.2714996337891
4803415154.7492,-48.0790100097656
4804482390.60832,-76.0434417724609
4805549626.46745,-60.8597450256348
4806616862.32657,-74.852294921875
4807684098.1857,-60.4961433410645
4808751334.04482,-80.6107177734375
4809818569.90395,-60.3027000427246
4810885805.76307,-78.3916549682617
4811953041.6222,-61.5262985229492
4813020277.48132,-74.8918228149414
4814087513.34045,-62.2677841186523
4815154749.19957,-78.738410949707
4816221985.0587,-61.1506118774414
4817289220.91782,-79.3608322143555
4818356456.77695,-61.5929756164551
4819423692.63607,-77.2110748291016
4820490928.4952,-61.3716926574707
4821558164.35432,-80.7783889770508
4822625400.21345,-62.2564888000488
4823692636.07257,-75.6117248535156
4824759871.9317,-62.9707794189453
4825827107.79082,-77.0330200195313
4826894343.64995,-60.8790817260742
4827961579.50907,-78.2647094726563
4829028815.3682,-64.3508529663086
4830096051.22732,-80.9684677124023
4831163287.08645,-62.8346138000488
4832230522.94557,-78.2623672485352
4833297758.8047,-61.5910339355469
4834364994.66382,-80.3186492919922
4835432230.52295,-63.3599586486816
4836499466.38207,-80.2230453491211
4837566702.2412,-62.8373489379883
4838633938.10032,-77.3648071289063
4839701173.95945,-61.5768661499023
4840768409.81857,-78.327507019043
4841835645.67769,-59.5616035461426
4842902881.53682,-77.9717254638672
4843970117.39594,-63.7065773010254
4845037353.25507,-81.4383544921875
4846104589.11419,-61.504638671875
4847171824.97332,-77.9620361328125
4848239060.83244,-62.3277015686035
4849306296.69157,-74.6613693237305
4850373532.55069,-63.6762428283691
4851440768.40982,-76.7257385253906
4852508004.26894,-62.2320251464844
4853575240.12807,-83.1512222290039
4854642475.98719,-60.4313621520996
4855709711.84632,-80.0703048706055
4856776947.70544,-62.9859352111816
4857844183.56457,-78.4923248291016
4858911419.42369,-61.4549942016602
4859978655.28282,-80.5103912353516
4861045891.14194,-63.4164695739746
4862113127.00107,-82.8136138916016
4863180362.86019,-61.7333984375
4864247598.71932,-82.5203094482422
4865314834.57844,-63.5082015991211
4866382070.43757,-78.9469833374023
4867449306.29669,-60.5750045776367
4868516542.15582,-86.3367004394531
4869583778.01494,-62.2557373046875
