Trace
Swept SA
A.14.05,N9020A
4951440770.92423,-78.1042404174805
4951867665.27215,-62.424201965332
4952294559.62006,-75.4133071899414
4952721453.96798,-61.8462142944336
4953148348.3159,-83.2745971679688
4953575242.66382,-64.5386962890625
4954002137.01174,-81.8830337524414
4954429031.35966,-62.2593307495117
4954855925.70758,-76.3118896484375
4955282820.0555,-65.8800354003906
4955709714.40341,-77.3345947265625
4956136608.75133,-62.0934638977051
4956563503.09925,-73.8068389892578
4956990397.44717,-62.0419387817383
4957417291.79509,-76.3040771484375
4957844186.14301,-60.366943359375
4958271080.49093,-80.2329711914063
4958697974.83885,-64.2958374023438
4959124869.18677,-80.7635192871094
4959551763.53469,-62.8699798583984
4959978657.8826,-80.3033752441406
4960405552.23052,-60.8098754882813
4960832446.57844,-80.6501846313477
4961259340.92636,-60.7899551391602
4961686235.27428,-76.7417144775391
4962113129.6222,-63.7729873657227
4962540023.97012,-81.6363143920898
4962966918.31804,-61.0499687194824
4963393812.66596,-73.5600204467773
4963820707.01387,-61.1153030395508
4964247601.36179,-72.1481323242188
4964674495.70971,-62.4373741149902
4965101390.05763,-83.2720489501953
4965528284.40555,-62.4395027160645
4965955178.75347,-76.1203079223633
4966382073.10139,-62.678279876709
4966808967.44931,-86.6070404052734
4967235861.79723,-62.6260223388672
4967662756.14514,-75.0956497192383
4968089650.49306,-61.2288284301758
4968516544.84098,-81.6071090698242
4968943439.1889,-57.8722991943359
4969370333.53682,-76.3948669433594
4969797227.88474,-64.4359359741211
4970224122.23266,-75.7671508789063
4970651016.58058,-63.097541809082
4971077910.9285,-76.1249847412109
4971504805.27641,-64.3226013183594
4971931699.62433,-78.3319244384766
4972358593.97225,-60.9249153137207
4972785488.32017,-80.5278396606445
4973212382.66809,-63.1619834899902
4973639277.01601,-70.7266464233398
4974066171.36393,-61.4083480834961
4974493065.71185,-86.7018814086914
4974919960.05976,-62.3041572570801
4975346854.40768,-76.2429275512695
4975773748.7556,-64.907958984375
4976200643.10352,-72.6188735961914
4976627537.45144,-61.7035598754883
4977054431.79936,-83.4172210693359
4977481326.14728,-58.9724578857422
4977908220.4952,-80.305419921875
4978335114.84312,-60.7127113342285
4978762009.19104,-71.3971786499023
4979188903.53895,-64.0198516845703
4979615797.88687,-73.5093078613281
4980042692.23479,-61.8796348571777
4980469586.58271,-80.1898040771484
4980896480.93063,-62.3396301269531
4981323375.27855,-74.152961730957
4981750269.62647,-61.3892784118652
4982177163.97439,-79.4003295898438
4982604058.32231,-62.1572113037109
4983030952.67022,-77.8701171875
4983457847.01814,-62.5121078491211
4983884741.36606,-78.6983108520508
4984311635.71398,-63.9789619445801
4984738530.0619,-76.7433013916016
4985165424.40982,-64.7072067260742
4985592318.75774,-77.7383270263672
4986019213.10566,-62.9263801574707
4986446107.45358,-75.1689147949219
4986873001.80149,-63.4429626464844
4987299896.14941,-83.0752792358398
4987726790.49733,-63.9529304504395
4988153684.84525,-80.574951171875
4988580579.19317,-62.5094375610352
4989007473.54109,-76.8472747802734
4989434367.88901,-63.4735984802246
4989861262.23693,-82.1071395874023
4990288156.58485,-62.5034027099609
4990715050.93276,-82.1893768310547
4991141945.28068,-61.1716232299805
4991568839.6286,-74.5591888427734
4991995733.97652,-64.1649398803711
4992422628.32444,-82.257568359375
4992849522.67236,-61.5102729797363
4993276417.02028,-80.6347503662109
4993703311.3682,-64.4786071777344
4994130205.71612,-71.9264144897461
4994557100.06403,-52.0992546081543
4994983994.41195,-52.5460586547852
4995410888.75987,-33.7125358581543
4995837783.10779,-26.4226627349854
4996264677.45571,-20.5100593566895
4996691571.80363,-15.3816337585449
4997118466.15155,-11.0131330490112
4997545360.49947,-7.24801445007324
4997972254.84739,-4.10391759872437
4998399149.1953,-1.50955283641815
4998826043.54322,0.5622718334198
4999252937.89114,2.14021921157837
4999679832.23906,3.20738577842712
5000106726.58698,3.75274729728699
5000533620.9349,3.83509874343872
5000960515.28282,3.77193307876587
5001387409.63074,3.25016665458679
5001814303.97865,2.20439076423645
5002241198.32657,0.638279676437378
5002668092.67449,-1.43199777603149
5003094987.02241,-4.01305627822876
5003521881.37033,-7.14972639083862
5003948775.71825,-10.8662614822388
5004375670.06617,-15.2640829086304
5004802564.41409,-20.4299125671387
5005229458.76201,-26.528377532959
5005656353.10993,-33.5513916015625
5006083247.45784,-52.7354011535645
5006510141.80576,-42.4278793334961
5006937036.15368,-76.0923385620117
5007363930.5016,-61.2002830505371
5007790824.84952,-81.7240829467773
5008217719.19744,-62.5436706542969
5008644613.54536,-73.8102111816406
5009071507.89328,-61.6741638183594
5009498402.2412,-72.1925354003906
5009925296.58911,-62.3245048522949
5010352190.93703,-84.8186645507813
5010779085.28495,-62.4956665039063
5011205979.63287,-71.1421585083008
5011632873.98079,-62.621997833252
5012059768.32871,-73.8451766967773
5012486662.67663,-60.2105941772461
5012913557.02455,-73.7951202392578
5013340451.37247,-62.2271842956543
5013767345.72038,-76.1938781738281
5014194240.0683,-61.7457237243652
5014621134.41622,-80.4909744262695
5015048028.76414,-64.5273818969727
5015474923.11206,-80.6445007324219
5015901817.45998,-58.7793655395508
5016328711.8079,-77.642204284668
5016755606.15582,-60.8172645568848
5017182500.50374,-72.312370300293
5017609394.85165,-61.9306182861328
5018036289.19957,-73.158203125
5018463183.54749,-59.074577331543
5018890077.89541,-76.0030670166016
5019316972.24333,-60.0725440979004
5019743866.59125,-76.2631530761719
5020170760.93917,-58.3585929870605
5020597655.28709,-80.7983703613281
5021024549.63501,-61.7259979248047
5021451443.98292,-73.6613235473633
5021878338.33084,-58.7075347900391
5022305232.67876,-78.6352996826172
5022732127.02668,-64.1320266723633
5023159021.3746,-76.3429565429688
5023585915.72252,-63.1412506103516
5024012810.07044,-78.2573852539063
5024439704.41836,-61.5970726013184
5024866598.76628,-75.6196212768555
5025293493.11419,-62.50390625
5025720387.46211,-77.3378295898438
5026147281.81003,-60.3585510253906
5026574176.15795,-71.2399826049805
5027001070.50587,-62.2759208679199
5027427964.85379,-73.1323623657227
5027854859.20171,-61.7893180847168
5028281753.54963,-79.1991882324219
5028708647.89754,-59.5866355895996
5029135542.24546,-84.5053558349609
5029562436.59338,-61.5054779052734
5029989330.9413,-78.6684112548828
5030416225.28922,-62.391731262207
5030843119.63714,-75.2332382202148
5031270013.98506,-62.1167907714844
5031696908.33298,-78.1515960693359
5032123802.6809,-63.5086822509766
5032550697.02882,-72.1772155761719
5032977591.37673,-60.5835571289063
5033404485.72465,-82.0127944946289
5033831380.07257,-61.1361503601074
5034258274.42049,-75.8407211303711
5034685168.76841,-60.6884994506836
5035112063.11633,-78.3394317626953
5035538957.46425,-64.0118026733398
5035965851.81217,-78.5252914428711
5036392746.16009,-63.7008476257324
5036819640.508,-72.9764404296875
5037246534.85592,-65.2331161499023
5037673429.20384,-78.0121536254883
5038100323.55176,-61.5164604187012
5038527217.89968,-83.8923034667969
5038954112.2476,-65.3424606323242
5039381006.59552,-79.9919128417969
