Trace
Swept SA
A.14.05,N9020A
4752187833.51121,-59.4373817443848
4753255069.37033,-78.8237380981445
4754322305.22946,-61.2266159057617
4755389541.08858,-75.9262847900391
4756456776.94771,-60.4950180053711
4757524012.80683,-78.5746536254883
4758591248.66596,-60.798210144043
4759658484.52508,-77.4094467163086
4760725720.3842,-60.8309478759766
4761792956.24333,-84.13818359375
4762860192.10245,-61.4619216918945
4763927427.96158,-82.1549911499023
4764994663.8207,-61.1139602661133
4766061899.67983,-86.7840194702148
4767129135.53895,-58.9404144287109
4768196371.39808,-77.1053085327148
4769263607.2572,-61.9819793701172
4770330843.11633,-80.9913101196289
4771398078.97545,-59.8106422424316
4772465314.83458,-75.4804229736328
4773532550.6937,-60.0961952209473
4774599786.55283,-82.8654632568359
4775667022.41195,-61.7729835510254
4776734258.27108,-84.7436218261719
4777801494.1302,-62.1092491149902
4778868729.98933,-78.3978424072266
4779935965.84845,-62.1015625
4781003201.70758,-75.8274383544922
4782070437.5667,-62.3334655761719
4783137673.42583,-81.5522537231445
4784204909.28495,-61.1417961120605
4785272145.14408,-79.8600921630859
4786339381.0032,-61.2274475097656
4787406616.86233,-80.1919479370117
4788473852.72145,-59.5551300048828
4789541088.58058,-79.4757843017578
4790608324.4397,-62.4239845275879
4791675560.29883,-89.3500518798828
4792742796.15795,-61.4175224304199
4793810032.01708,-82.7852630615234
4794877267.8762,-47.5533409118652
4795944503.73533,-45.4773445129395
4797011739.59445,-21.6016635894775
4798078975.45358,-15.3982629776001
4799146211.3127,-12.521185874939
4800213447.17183,-12.6927490234375
4801280683.03095,-12.2026319503784
4802347918.89007,-16.0883255004883
4803415154.7492,-22.6021537780762
4804482390.60832,-49.0143852233887
4805549626.46745,-32.9803619384766
4806616862.32657,-83.1303100585938
4807684098.1857,-60.4370269775391
4808751334.04482,-77.1253128051758
4809818569.90395,-59.7298393249512
4810885805.76307,-77.0368118286133
4811953041.6222,-60.2603759765625
4813020277.48132,-79.1812744140625
4814087513.34045,-61.8080635070801
4815154749.19957,-75.4006729125977
4816221985.0587,-62.8640785217285
4817289220.91782,-76.6830444335938
4818356456.77695,-62.6280784606934
4819423692.63607,-81.8084030151367
4820490928.4952,-61.0309715270996
4821558164.35432,-83.3553619384766
4822625400.21345,-61.3858604431152
4823692636.07257,-85.9856109619141
4824759871.9317,-60.6339302062988
4825827107.79082,-76.2233581542969
4826894343.64995,-62.5975952148438
4827961579.50907,-74.6218490600586
4829028815.3682,-59.9767227172852
4830096051.22732,-76.892707824707
4831163287.08645,-63.9952659606934
4832230522.94557,-74.0726699829102
4833297758.8047,-61.7874298095703
4834364994.66382,-78.227912902832
4835432230.52295,-62.2753410339355
4836499466.38207,-76.7998428344727
4837566702.2412,-61.5403137207031
4838633938.10032,-85.4506988525391
4839701173.95945,-61.3557586669922
4840768409.81857,-76.4307327270508
4841835645.67769,-62.1633644104004
4842902881.53682,-87.0828170776367
4843970117.39594,-61.5716552734375
4845037353.25507,-73.3129577636719
4846104589.11419,-61.6046371459961
4847171824.97332,-82.7310791015625
4848239060.83244,-60.4301223754883
4849306296.69157,-74.5327758789063
4850373532.55069,-61.3685493469238
4851440768.40982,-79.2965469360352
4852508004.26894,-63.762882232666
4853575240.12807,-75.9039916992188
4854642475.98719,-61.7321662902832
4855709711.84632,-80.1562423706055
4856776947.70544,-62.4163017272949
4857844183.56457,-79.3668365478516
4858911419.42369,-60.238597869873
4859978655.28282,-89.089958190918
4861045891.14194,-61.2284698486328
4862113127.00107,-83.7828903198242
4863180362.86019,-63.2582778930664
4864247598.71932,-75.7029113769531
4865314834.57844,-61.8155097961426
4866382070.43757,-75.2015991210938
4867449306.29669,-61.3656387329102
4868516542.15582,-79.3296508789063
4869583778.01494,-61.4794654846191
