Trace
Swept SA
A.14.05,N9020A
4951013876.57631,-66.400505065918
4951440770.92423,-76.3506469726563
4951867665.27215,-61.1358261108398
4952294559.62006,-78.782958984375
4952721453.96798,-63.0264930725098
4953148348.3159,-77.2238311767578
4953575242.66382,-63.6464500427246
4954002137.01174,-74.298454284668
4954429031.35966,-61.7499885559082
4954855925.70758,-80.9154968261719
4955282820.0555,-63.0203666687012
4955709714.40341,-82.3152236938477
4956136608.75133,-62.849681854248
4956563503.09925,-85.8663864135742
4956990397.44717,-64.0401992797852
4957417291.79509,-75.3096771240234
4957844186.14301,-63.3500213623047
4958271080.49093,-73.1746139526367
4958697974.83885,-60.7284240722656
4959124869.18677,-83.4717330932617
4959551763.53469,-62.1600036621094
4959978657.8826,-77.523811340332
4960405552.23052,-63.3012847900391
4960832446.57844,-80.4289398193359
4961259340.92636,-64.0155639648438
4961686235.27428,-76.6939163208008
4962113129.6222,-62.2531089782715
4962540023.97012,-72.0630035400391
4962966918.31804,-62.2037925720215
4963393812.66596,-79.6320343017578
4963820707.01387,-60.8999366760254
4964247601.36179,-72.7558975219727
4964674495.70971,-61.9383277893066
4965101390.05763,-80.0654983520508
4965528284.40555,-61.2804794311523
4965955178.75347,-75.0707931518555
4966382073.10139,-62.7649765014648
4966808967.44931,-83.7885284423828
4967235861.79723,-61.604434967041
4967662756.14514,-78.2756958007813
4968089650.49306,-65.2599334716797
4968516544.84098,-90.6982498168945
4968943439.1889,-62.5802764892578
4969370333.53682,-78.7775039672852
4969797227.88474,-62.4912719726563
4970224122.23266,-84.1887664794922
4970651016.58058,-62.2846794128418
4971077910.9285,-83.737434387207
4971504805.27641,-59.2272644042969
4971931699.62433,-75.4612426757813
4972358593.97225,-61.6495399475098
4972785488.32017,-83.7152328491211
4973212382.66809,-64.5458450317383
4973639277.01601,-82.8596878051758
4974066171.36393,-60.713809967041
4974493065.71185,-79.8794479370117
4974919960.05976,-62.607666015625
4975346854.40768,-72.5123672485352
4975773748.7556,-63.3866195678711
4976200643.10352,-73.2200317382813
4976627537.45144,-62.5685615539551
4977054431.79936,-73.3390121459961
4977481326.14728,-63.9817657470703
4977908220.4952,-85.5293273925781
4978335114.84312,-63.3805122375488
4978762009.19104,-84.6811370849609
4979188903.53895,-62.7557373046875
4979615797.88687,-71.9850311279297
4980042692.23479,-63.2620315551758
4980469586.58271,-82.2894973754883
4980896480.93063,-62.370475769043
4981323375.27855,-83.1162261962891
4981750269.62647,-61.2224311828613
4982177163.97439,-80.2565078735352
4982604058.32231,-62.6003570556641
4983030952.67022,-77.4577941894531
4983457847.01814,-58.9461784362793
4983884741.36606,-87.5241470336914
4984311635.71398,-60.7092132568359
4984738530.0619,-88.2795791625977
4985165424.40982,-61.3382415771484
4985592318.75774,-76.0244369506836
4986019213.10566,-62.9609031677246
4986446107.45358,-72.0990676879883
4986873001.80149,-61.7143745422363
4987299896.14941,-71.319221496582
4987726790.49733,-61.7289962768555
4988153684.84525,-75.9904022216797
4988580579.19317,-62.7181434631348
4989007473.54109,-71.2485122680664
4989434367.88901,-59.9032592773438
4989861262.23693,-80.4366149902344
4990288156.58485,-61.4215621948242
4990715050.93276,-85.3510589599609
4991141945.28068,-61.0701866149902
4991568839.6286,-76.4141540527344
4991995733.97652,-59.8751029968262
4992422628.32444,-78.0566558837891
4992849522.67236,-64.4874877929688
4993276417.02028,-71.0739517211914
4993703311.3682,-59.9998893737793
4994130205.71612,-82.9386901855469
4994557100.06403,-54.5304145812988
4994983994.41195,-53.9005355834961
4995410888.75987,-34.7318801879883
4995837783.10779,-27.5309352874756
4996264677.45571,-21.2692375183105
4996691571.80363,-16.031307220459
4997118466.15155,-11.5679988861084
4997545360.49947,-7.89107322692871
4997972254.84739,-4.79327774047852
4998399149.1953,-2.30547904968262
4998826043.54322,-0.351244330406189
4999252937.89114,1.06428182125092
4999679832.23906,1.94256949424744
5000106726.58698,2.31007623672485
5000533620.9349,2.33216261863709
5000960515.28282,2.21167159080505
5001387409.63074,1.69578456878662
5001814303.97865,0.739670693874359
5002241198.32657,-0.735308408737183
5002668092.67449,-2.7710440158844
5003094987.02241,-5.35430765151978
5003521881.37033,-8.47186946868896
5003948775.71825,-12.1516580581665
5004375670.06617,-16.5009746551514
5004802564.41409,-21.6116847991943
5005229458.76201,-27.7211723327637
5005656353.10993,-34.9551162719727
5006083247.45784,-53.3659706115723
5006510141.80576,-43.8176383972168
5006937036.15368,-74.5019302368164
5007363930.5016,-61.083423614502
5007790824.84952,-76.8793792724609
5008217719.19744,-63.251407623291
5008644613.54536,-72.9863433837891
5009071507.89328,-62.1922874450684
5009498402.2412,-70.9321136474609
5009925296.58911,-61.7056846618652
5010352190.93703,-71.2995071411133
5010779085.28495,-60.9522972106934
5011205979.63287,-93.0344390869141
5011632873.98079,-61.0154266357422
5012059768.32871,-69.7603988647461
5012486662.67663,-62.632942199707
5012913557.02455,-76.8965530395508
5013340451.37247,-59.6438789367676
5013767345.72038,-81.5155487060547
5014194240.0683,-58.395881652832
5014621134.41622,-72.5654144287109
5015048028.76414,-60.2324104309082
5015474923.11206,-77.3850555419922
5015901817.45998,-61.1752548217773
5016328711.8079,-79.1716079711914
5016755606.15582,-63.1918449401855
5017182500.50374,-85.7712631225586
5017609394.85165,-62.4237594604492
5018036289.19957,-82.8865585327148
5018463183.54749,-64.0405426025391
5018890077.89541,-77.8161544799805
5019316972.24333,-61.7548141479492
5019743866.59125,-69.2650909423828
5020170760.93917,-61.7892799377441
5020597655.28709,-68.2978363037109
5021024549.63501,-59.1610679626465
5021451443.98292,-74.0412902832031
5021878338.33084,-61.8310165405273
5022305232.67876,-75.662483215332
5022732127.02668,-60.6954612731934
5023159021.3746,-71.2593994140625
5023585915.72252,-62.6973533630371
5024012810.07044,-78.3272094726563
5024439704.41836,-61.4802207946777
5024866598.76628,-78.4483947753906
5025293493.11419,-63.4387512207031
5025720387.46211,-84.1969909667969
5026147281.81003,-62.9308319091797
5026574176.15795,-84.4592895507813
5027001070.50587,-57.9669952392578
5027427964.85379,-68.6499938964844
5027854859.20171,-60.4024963378906
5028281753.54963,-74.5455780029297
5028708647.89754,-60.2216262817383
5029135542.24546,-78.5883865356445
5029562436.59338,-63.9836883544922
5029989330.9413,-78.8403930664063
5030416225.28922,-62.9921798706055
5030843119.63714,-76.3356475830078
5031270013.98506,-63.4845123291016
5031696908.33298,-75.6094589233398
5032123802.6809,-59.3820190429688
5032550697.02882,-74.9817428588867
5032977591.37673,-60.1315765380859
5033404485.72465,-80.69580078125
5033831380.07257,-59.335563659668
5034258274.42049,-74.405403137207
5034685168.76841,-63.1409873962402
5035112063.11633,-80.9021606445313
5035538957.46425,-63.4738388061523
5035965851.81217,-78.2379379272461
5036392746.16009,-59.1236724853516
5036819640.508,-77.4830856323242
5037246534.85592,-64.3056335449219
5037673429.20384,-71.707878112793
5038100323.55176,-59.5519866943359
5038527217.89968,-72.2251968383789
5038954112.2476,-60.7079658508301
5039381006.59552,-76.9265060424805
