Trace
Swept SA
A.14.05,N9020A
4752187833.51121,-61.7414093017578
4753255069.37033,-81.8112564086914
4754322305.22946,-63.7893409729004
4755389541.08858,-85.5951080322266
4756456776.94771,-60.7720909118652
4757524012.80683,-81.6452178955078
4758591248.66596,-63.136043548584
4759658484.52508,-86.8974761962891
4760725720.3842,-60.0511779785156
4761792956.24333,-72.9921417236328
4762860192.10245,-61.8455581665039
4763927427.96158,-84.1959075927734
4764994663.8207,-62.2112197875977
4766061899.67983,-78.7327880859375
4767129135.53895,-63.3941307067871
4768196371.39808,-82.3351135253906
4769263607.2572,-60.809757232666
4770330843.11633,-72.935676574707
4771398078.97545,-60.084774017334
4772465314.83458,-78.9684295654297
4773532550.6937,-60.6415176391602
4774599786.55283,-74.4688110351563
4775667022.41195,-59.2043800354004
4776734258.27108,-76.6277160644531
4777801494.1302,-62.3708839416504
4778868729.98933,-78.3162689208984
4779935965.84845,-61.530517578125
4781003201.70758,-80.8073654174805
4782070437.5667,-60.7923049926758
4783137673.42583,-76.1541442871094
4784204909.28495,-60.3318977355957
4785272145.14408,-88.0693359375
4786339381.0032,-61.3354835510254
4787406616.86233,-76.822265625
4788473852.72145,-59.6705169677734
4789541088.58058,-78.4027786254883
4790608324.4397,-61.9727363586426
4791675560.29883,-81.5972061157227
4792742796.15795,-62.0752906799316
4793810032.01708,-83.6568984985352
4794877267.8762,-61.6178245544434
4795944503.73533,-80.2310256958008
4797011739.59445,-62.0665321350098
4798078975.45358,-73.5839233398438
4799146211.3127,-59.3204727172852
4800213447.17183,-65.3774108886719
4801280683.03095,-54.3100852966309
4802347918.89007,-77.3702697753906
4803415154.7492,-58.5545120239258
4804482390.60832,-84.0701217651367
4805549626.46745,-61.5128021240234
4806616862.32657,-80.6366729736328
4807684098.1857,-63.4906883239746
4808751334.04482,-81.4048461914063
4809818569.90395,-62.2940330505371
4810885805.76307,-77.801887512207
4811953041.6222,-62.7540168762207
4813020277.48132,-77.504150390625
4814087513.34045,-64.2811279296875
4815154749.19957,-89.1755828857422
4816221985.0587,-62.400333404541
4817289220.91782,-89.5253295898438
4818356456.77695,-62.0548286437988
4819423692.63607,-74.1055374145508
4820490928.4952,-62.0760536193848
4821558164.35432,-80.3663711547852
4822625400.21345,-61.3491134643555
4823692636.07257,-75.6369705200195
4824759871.9317,-60.9808197021484
4825827107.79082,-76.7789688110352
4826894343.64995,-62.6762313842773
4827961579.50907,-83.6020355224609
4829028815.3682,-61.1180801391602
4830096051.22732,-78.4404907226563
4831163287.08645,-60.5469436645508
4832230522.94557,-82.515625
4833297758.8047,-64.3258972167969
4834364994.66382,-76.6610336303711
4835432230.52295,-62.0673522949219
4836499466.38207,-77.0989685058594
4837566702.2412,-62.3840217590332
4838633938.10032,-77.6419982910156
4839701173.95945,-61.4784927368164
4840768409.81857,-76.8202514648438
4841835645.67769,-62.3867874145508
4842902881.53682,-80.7572174072266
4843970117.39594,-62.908504486084
4845037353.25507,-76.7781829833984
4846104589.11419,-59.7489242553711
4847171824.97332,-80.1852569580078
4848239060.83244,-61.8816223144531
4849306296.69157,-75.5205307006836
4850373532.55069,-61.5184745788574
4851440768.40982,-76.3288726806641
4852508004.26894,-62.3172645568848
4853575240.12807,-79.3772964477539
4854642475.98719,-61.1082038879395
4855709711.84632,-78.9582977294922
4856776947.70544,-63.3577575683594
4857844183.56457,-76.3205261230469
4858911419.42369,-63.1908378601074
4859978655.28282,-77.8954010009766
4861045891.14194,-59.1243476867676
4862113127.00107,-78.0026168823242
4863180362.86019,-62.0654754638672
4864247598.71932,-86.7997207641602
4865314834.57844,-59.3137855529785
4866382070.43757,-76.0019454956055
4867449306.29669,-61.1620635986328
4868516542.15582,-80.8957977294922
4869583778.01494,-62.2268981933594
